"Scaldicetus n. sp. bellunensis","12.217500","46.139999"
"Eurhinodelphis n. sp. sigmoideus","12.217500","46.139999"
"Eurhinodelphis n. sp. bellunensis","12.217500","46.139999"
"Schizodelphis n. sp. brachycephalus","12.217500","46.139999"
"Cyrtodelphis n. sp. gresalensis","12.217500","46.139999"
"Squalodon cf. ehrlichii","21.406111","49.725555"
"Tursiops cortesii","10.513056","44.495556"
"Mesoplodon medilineatus","10.513056","44.495556"
"Mesoplodon meneghinii","10.513056","44.495556"
"Tursiops brocchii","10.513056","44.495556"
"Steno bellardii","12.941667","43.501945"
"Mesoplodon longirostris","11.775833","44.222778"
"Dioplodon n. sp. lawley","10.861111","43.401390"
"Dioplodon n. sp. danconae","10.861111","43.401390"
"Hoplocetus n. sp. perpinguis","7.804722","45.050556"
"Tursiops cortesii","9.738056","44.954723"
"Tursiops n. sp. osennae","11.605833","43.057777"
"Scaldicetus n. sp. inflatus","10.026111","44.730831"
"Scaldicetus grandis","10.026111","44.730831"
"Scaldicetus n. sp. crispus","10.026111","44.730831"
"Schizodelphis sulcatus","10.026111","44.730831"
"cf. Delphinus uncidens","10.026111","44.730831"
"Tursiops cf. miocaenus","10.026111","44.730831"
"n. gen. Miokogia elongatus","10.026111","44.730831"
"Squalodon n. sp. imperator","10.026111","44.730831"
"Squalodon bellunensis","10.026111","44.730831"
"Neosqualodon gastaldii","10.026111","44.730831"
"Eurhinodelphis cristatus","18.293056","40.158890"
"Phoca n. sp. melitensis","14.458056","35.880280"
"Rhizoprion n. sp. bariensis","-0.115278","44.570278"
"Arionius n. sp. servatus","9.881944","48.095554"
"Delphinus n. sp. molassicus","9.881944","48.095554"
"Squalodon n. sp. zitteli","13.085556","48.425556"
"Squalodon n. sp. crassus","-80.400002","33.099998"
"Dinoziphius n. sp. carolinensis","-80.400002","33.099998"
"Delphinodon dividum","-76.516388","38.530834"
"Delphinodon dividum","-76.966667","38.224445"
"Squalodon tiedemani","-76.800003","35.400002"
"Scaldicetus cf. grandis","9.881944","48.095554"
"Physeterula ? dubusii","9.881944","48.095554"
"Squalodelphis cf. fabianii","9.881944","48.095554"
"Eosqualodon n. sp. latirostris","11.358333","45.713333"
"Schizodelphis n. sp. yablokovi","12.217500","46.139999"
"Squalodon dalpiazi","14.741389","36.910557"
"Neosqualodon assenzae","14.741389","36.910557"
"Neosqualodon gastaldii","14.741389","36.910557"
"Neosqualodon gastaldii","8.470556","44.675556"
"Neosqualodon ? gastaldii","10.668056","44.589443"
"Eurhinodelphis sassariensis","8.558611","40.726944"
"Eurhinodelphis salentinus","18.293056","40.158890"
"n. gen. Titanocetus sammariensis","12.450000","43.916668"
"n. gen. Leptodelphis n. sp. stavropolitanus","41.962776","45.059166"
"Cetotherium maicopicum","48.284443","42.118057"
"n. gen. Otradnocetus n. sp. viridovi","41.322498","44.415279"
"Tursiops cortesii","11.271944","43.309444"
"Hemisyntrachelus n. sp. pisanus","10.513056","43.495556"
"Stenella giulii","10.513056","43.495556"
"Steno bellardii","10.513056","43.495556"
"Balaenotus insignis","10.513056","43.495556"
"Balaenotus cf. insignis","10.513056","43.495556"
"Balaenotus n. sp. orcianensis","10.513056","43.495556"
"Balaenula montalionis","10.513056","43.495556"
"Tursiops cortesii","10.861111","43.401390"
"Globicephala n. sp. etruriae","10.861111","43.401390"
"Kogia pusilla","10.861111","43.401390"
"Physeter macrocephalus","10.861111","43.401390"
"Physeter cf. macrocephalus","10.861111","43.401390"
"Squalodon scillae","18.173332","40.353333"
"n. gen. Physodon n. sp. leccense","18.173332","40.353333"
"Delphinus n. sp. canaliculatus","9.881944","48.095554"
"Heterocetus n. sp. guiscardii","16.033611","38.726391"
"Zeuglodon isis","30.631666","29.523611"
"Cynorca proterva","-76.529724","38.666668"
"Eurhinodelphis cristatus","18.173332","40.353333"
"Schizodelphis longirostris","18.173332","40.353333"
"Scaldicetus mortezelensis","18.173332","40.353333"
"Messapicetus longirostris","18.173332","40.353333"
"Cetotherium n. sp. brevifrons","4.433333","51.213333"
"n. gen. Mesoteras n. sp. kerrianus","-77.580833","36.325279"
"Eschrichtius n. sp. polyporus","-77.566666","35.933613"
"Scaldicetus cf. grandis","-117.366669","33.200001"
"cf. Mammalodon colliveri","144.270279","-38.204166"
"Balaenula n. sp. astensis","8.259167","44.957779"
"Ixacanthus coelospondylus","-75.199997","39.299999"
"Delphinapterus hawkinsii","-75.199997","39.299999"
"Tretosphys n. sp. grandaevus","-75.199997","39.299999"
"Delphinapterus lacertosus","-75.199997","39.299999"
"Delphinapterus leucas","-73.261108","44.309723"
"Delphinapterus leucas","-73.554169","45.508888"
"Delphinapterus leucas","-71.347504","46.678333"
"Delphinapterus leucas","-74.230553","45.279446"
"Delphinapterus leucas","-74.579445","45.146667"
"Delphinapterus leucas","-75.656387","45.326942"
"Beluga vermontana","-74.730835","45.020832"
